date,rating,country,employee_status,position_level,function_area,recommender_bin,perspective_commerciale_bin,approbation_pdg_bin,employee_status_label,year
2018-10-23,2.0,Switzerland,1,Manager,Tax,-1,-1,,Current,2018
2018-12-14,4.0,United Kingdom,0,Manager,Consulting–Advisory,,1,0,Former,2018
2019-02-21,4.0,United States,1,Senior Manager,Tech–IT–Data,,1,,Current,2019
2019-03-17,4.0,Poland,1,Associate,Other,,,,Current,2019
2019-04-02,4.0,United States,0,Senior Manager,Other,1,0,1,Former,2019
2019-06-26,4.0,United States,1,,Other,,,,Current,2019
2020-01-05,2.0,United Kingdom,0,,Support (HR/Ops/Finance),-1,-1,0,Former,2020
2020-03-13,3.0,India,0,Associate,Other,,1,1,Former,2020
2020-05-06,2.0,Other,0,Associate,Audit–Assurance,,,,Former,2020
2020-05-20,4.0,Other,1,Associate,Other,,,,Current,2020
2020-06-02,1.0,India,1,Director,Other,1,0,1,Current,2020
2020-07-09,4.0,Singapore,1,Senior Associate,Risk,1,1,1,Current,2020
2020-09-14,3.0,India,1,Manager,Other,-1,-1,,Current,2020
2020-09-25,3.0,United Kingdom,0,Manager,Tech–IT–Data,,0,,Former,2020
2020-10-11,4.0,Taiwan,0,Associate,Other,1,0,,Former,2020
2020-10-25,1.0,Russia,0,Associate,Tech–IT–Data,,-1,,Former,2020
2020-11-03,4.0,Denmark,1,Associate,Other,1,1,0,Current,2020
2020-11-30,5.0,United States,1,,Other,,1,1,Current,2020
2021-02-25,5.0,United Kingdom,0,,Other,,1,1,Former,2021
2021-02-26,2.0,United States,0,,Tax,,-1,0,Former,2021
2021-03-04,4.0,United States,1,Associate,Tax,,1,,Current,2021
2021-03-12,3.0,Luxembourg,0,,Tech–IT–Data,-1,1,0,Former,2021
2021-03-18,3.0,United States,1,Manager,Deals–Transactions,1,0,-1,Current,2021
2021-03-19,4.0,United Kingdom,1,Director,Other,1,1,1,Current,2021
2021-05-18,1.0,India,0,Manager,Other,-1,,0,Former,2021
2021-06-28,4.0,India,0,,Tech–IT–Data,1,1,,Former,2021
2008-06-05,4.0,United States,1,Associate,Audit–Assurance,1,,0,Current,2008
2008-06-14,4.0,United States,1,Associate,Tax,,,,Current,2008
2010-10-14,4.0,United States,1,Senior Associate,Other,1,,0,Current,2010
2010-12-08,2.0,India,0,Senior Associate,Consulting–Advisory,,,,Former,2010
2011-05-20,5.0,United States,1,Senior Associate,Other,1,,1,Current,2011
2011-06-13,2.0,Thailand,1,Associate,Audit–Assurance,-1,,,Current,2011
2011-06-27,3.0,Other,1,,Other,1,,1,Current,2011
2011-06-30,2.0,United States,0,Senior Associate,Tax,,,1,Former,2011
2012-03-06,3.0,United States,1,,Other,1,,0,Current,2012
2012-10-07,5.0,United Kingdom,1,Senior Associate,Support (HR/Ops/Finance),,1,1,Current,2012
2012-10-22,3.0,Other,1,Associate,Audit–Assurance,1,1,0,Current,2012
2012-10-22,4.0,United States,1,Associate,Consulting–Advisory,1,1,1,Current,2012
2012-11-17,4.0,Hong Kong,0,Associate,Tax,,,,Former,2012
2013-04-18,3.0,Malaysia,0,Associate,Audit–Assurance,,1,0,Former,2013
2013-08-13,4.0,United States,1,,Other,,1,1,Current,2013
2013-09-11,3.0,United States,0,,Tech–IT–Data,1,0,0,Former,2013
2013-11-04,5.0,United Kingdom,1,Associate,Other,,1,1,Current,2013
2013-11-07,5.0,United States,0,,Audit–Assurance,,1,1,Former,2013
2014-01-01,4.0,United States,1,Associate,Tax,,1,1,Current,2014
2014-01-05,5.0,China,0,Senior Associate,Audit–Assurance,,1,,Former,2014
2014-02-05,3.0,Canada,1,Associate,Audit–Assurance,,0,1,Current,2014
2014-10-27,3.0,United States,0,Associate,Other,1,1,-1,Former,2014
2015-04-04,4.0,United States,1,Associate,Other,,1,,Current,2015
2015-05-16,4.0,Turkey,0,Associate,Other,1,0,1,Former,2015
2015-06-28,4.0,Hong Kong,1,,Other,1,1,,Current,2015
2015-07-16,4.0,United States,1,Associate,Audit–Assurance,1,1,0,Current,2015
2015-08-03,5.0,United States,1,,Other,1,1,1,Current,2015
2015-10-11,5.0,India,0,,Other,,1,,Former,2015
2015-10-13,2.0,United States,1,Manager,Other,-1,,,Current,2015
2015-12-10,4.0,Switzerland,1,Manager,Audit–Assurance,,1,1,Current,2015
2016-05-05,5.0,United States,1,Manager,Audit–Assurance,1,1,0,Current,2016
2016-05-21,4.0,Other,1,Manager,Audit–Assurance,1,0,1,Current,2016
2016-06-29,5.0,United States,0,Intern,Audit–Assurance,1,1,1,Former,2016
2016-07-08,5.0,China,0,Intern,Other,,,,Former,2016
2016-07-18,5.0,United States,1,Senior Associate,Support (HR/Ops/Finance),1,1,1,Current,2016
2016-11-06,3.0,Russia,0,Associate,Audit–Assurance,-1,0,0,Former,2016
2016-11-27,3.0,United States,0,Associate,Audit–Assurance,1,,1,Former,2016
2016-12-20,4.0,United Kingdom,0,Intern,Other,1,,,Former,2016
2016-12-25,4.0,Finland,0,Intern,Other,1,1,0,Former,2016
2017-01-04,2.0,Kenya,1,Manager,Other,,0,,Current,2017
2017-01-16,4.0,United States,1,,Other,1,,,Current,2017
2017-01-23,5.0,United States,1,Associate,Audit–Assurance,1,1,1,Current,2017
2017-02-20,2.0,New Zealand,0,Manager,Other,-1,1,,Former,2017
2017-04-01,4.0,Other,0,,Other,1,1,,Former,2017
2017-04-12,4.0,United Kingdom,0,Associate,Audit–Assurance,1,1,1,Former,2017
2017-06-15,2.0,United States,0,,Support (HR/Ops/Finance),-1,1,0,Former,2017
2017-09-29,3.0,Qatar,1,Senior Associate,Other,1,-1,0,Current,2017
2017-11-22,5.0,United States,0,Intern,Audit–Assurance,1,1,1,Former,2017
2017-12-21,4.0,Nigeria,0,,Other,,1,1,Former,2017
2018-01-30,2.0,Other,1,Associate,Tax,-1,0,1,Current,2018
2018-03-12,3.0,United States,1,,Other,,0,,Current,2018
2018-03-26,4.0,Australia,0,Manager,Other,1,1,1,Former,2018
2018-05-10,3.0,Other,0,Associate,Audit–Assurance,1,0,0,Former,2018
2018-05-31,2.0,Hungary,0,Associate,Audit–Assurance,,0,,Former,2018
2018-06-01,3.0,Other,0,Associate,Other,-1,0,0,Former,2018
2018-07-05,5.0,Ireland,1,Manager,Other,1,,,Current,2018
2018-10-30,5.0,United States,1,,Other,,0,0,Current,2018
2019-01-21,3.0,India,0,Senior Associate,Other,-1,-1,0,Former,2019
2019-01-22,5.0,United States,0,Senior Manager,Other,,1,,Former,2019
2019-04-06,4.0,United States,0,Senior Associate,Other,1,1,1,Former,2019
2019-06-04,5.0,Germany,0,,Other,1,1,0,Former,2019
2019-06-08,4.0,Nigeria,1,Intern,Support (HR/Ops/Finance),1,1,1,Current,2019
2020-01-10,4.0,India,0,,Other,,,,Former,2020
2020-02-02,3.0,United Kingdom,1,,Other,1,0,,Current,2020
2020-03-24,1.0,India,1,Associate,Other,-1,-1,0,Current,2020
2020-05-22,5.0,Indonesia,0,,Other,1,1,,Former,2020
2020-09-07,3.0,United Kingdom,0,Manager,Other,,,,Former,2020
2020-11-12,3.0,South Africa,1,Intern,Other,-1,0,0,Current,2020
2020-11-30,3.0,United Kingdom,1,Manager,Tax,1,1,1,Current,2020
2021-01-27,3.0,Singapore,1,Manager,Other,,,,Current,2021
2021-02-24,3.0,United Kingdom,1,Senior Associate,Audit–Assurance,,1,1,Current,2021
2021-03-04,2.0,United States,0,Associate,Other,-1,1,,Former,2021
2021-03-18,4.0,Russia,0,Senior Associate,Tech–IT–Data,,,,Former,2021
2021-03-31,4.0,United States,0,Associate,Audit–Assurance,,,1,Former,2021
2021-05-09,4.0,United Kingdom,1,Associate,Tech–IT–Data,,1,1,Current,2021
2021-06-18,2.0,United States,1,Associate,Tax,-1,-1,0,Current,2021
2021-06-28,1.0,India,1,Manager,Tech–IT–Data,-1,-1,-1,Current,2021
2008-09-07,4.0,Australia,1,Senior Associate,Other,1,,0,Current,2008
2010-02-04,4.0,United States,0,Intern,Audit–Assurance,1,,1,Former,2010
2010-03-29,3.0,United Kingdom,1,Manager,Other,-1,,0,Current,2010
2011-01-11,5.0,United States,1,Manager,Other,1,,,Current,2011
2011-06-21,4.0,United States,1,Manager,Audit–Assurance,,,0,Current,2011
2011-08-22,5.0,United States,1,Manager,Audit–Assurance,,,1,Current,2011
2011-10-24,4.0,China,0,Senior Associate,Other,1,,0,Former,2011
2013-03-12,4.0,United States,0,Director,Other,,0,0,Former,2013
2013-04-15,3.0,Philippines,1,Associate,Support (HR/Ops/Finance),1,1,-1,Current,2013
2013-08-02,4.0,Singapore,0,Associate,Support (HR/Ops/Finance),,,0,Former,2013
2014-01-08,2.0,United Kingdom,0,Senior Associate,Deals–Transactions,-1,1,0,Former,2014
2014-01-09,3.0,Other,1,Senior Associate,Other,1,1,0,Current,2014
2014-02-11,3.0,United States,0,Associate,Tech–IT–Data,1,0,1,Former,2014
2014-03-09,4.0,Poland,1,Senior Associate,Other,,0,0,Current,2014
2014-03-25,3.0,Other,0,Intern,Audit–Assurance,,,,Former,2014
2014-08-10,3.0,Vietnam,1,Intern,Tax,,0,0,Current,2014
2014-09-11,3.0,Portugal,1,Associate,Tech–IT–Data,,0,,Current,2014
2014-09-24,3.0,China,1,Senior Associate,Consulting–Advisory,,0,0,Current,2014
2014-09-30,3.0,United States,1,Director,Risk,1,0,0,Current,2014
2014-10-25,2.0,United States,0,Intern,Other,-1,1,0,Former,2014
2014-12-21,5.0,United States,0,Director,Other,1,0,,Former,2014
2015-05-06,4.0,Malaysia,0,,Other,1,0,,Former,2015
2015-06-23,3.0,United States,1,Associate,Audit–Assurance,1,1,1,Current,2015
2015-08-09,3.0,United States,1,,Other,1,1,1,Current,2015
2015-08-17,4.0,United States,0,Associate,Audit–Assurance,,,,Former,2015
2015-09-29,5.0,United States,1,Senior Associate,Audit–Assurance,1,1,1,Current,2015
2015-10-08,5.0,United States,1,Associate,Audit–Assurance,1,1,1,Current,2015
2015-10-15,5.0,United States,1,Senior Manager,Audit–Assurance,1,1,1,Current,2015
2016-01-05,4.0,Malaysia,1,,Audit–Assurance,1,0,,Current,2016
2016-01-27,4.0,Italy,0,,Other,,0,,Former,2016
2016-03-08,3.0,United States,1,Associate,Other,1,1,0,Current,2016
2016-03-31,3.0,United Kingdom,1,Associate,Support (HR/Ops/Finance),-1,0,0,Current,2016
2016-04-04,4.0,Australia,1,Associate,Tax,,1,,Current,2016
2016-05-27,5.0,Brazil,0,Associate,Tech–IT–Data,,1,,Former,2016
2016-07-04,5.0,United States,0,Manager,Support (HR/Ops/Finance),1,1,1,Former,2016
2016-07-30,3.0,Kenya,0,Associate,Other,,0,0,Former,2016
2016-09-20,5.0,United Kingdom,1,Associate,Consulting–Advisory,1,1,,Current,2016
2016-09-20,3.0,United States,0,Associate,Tax,,0,,Former,2016
2016-10-19,4.0,India,1,Associate,Tech–IT–Data,1,0,1,Current,2016
2016-10-23,4.0,Philippines,0,,Other,1,1,1,Former,2016
2016-11-21,3.0,Australia,1,Senior Associate,Other,1,1,0,Current,2016
2016-11-29,5.0,Indonesia,0,Associate,Audit–Assurance,1,1,1,Former,2016
2017-01-15,5.0,United States,1,Associate,Other,1,1,1,Current,2017
2017-01-20,4.0,Kazakhstan,1,Manager,Consulting–Advisory,1,1,,Current,2017
2017-01-29,3.0,Australia,0,Manager,Other,1,1,1,Former,2017
2017-02-27,5.0,United States,1,Intern,Other,1,,1,Current,2017
2017-03-22,4.0,United States,1,Manager,Other,,1,1,Current,2017
2017-04-25,3.0,United Kingdom,1,Senior Associate,Audit–Assurance,1,1,1,Current,2017
2017-06-09,5.0,Singapore,0,Intern,Audit–Assurance,1,,0,Former,2017
2017-06-17,2.0,United States,0,,Other,-1,0,,Former,2017
2017-06-22,3.0,United Kingdom,0,,Other,1,-1,0,Former,2017
2017-07-31,5.0,United States,1,Intern,Other,,1,1,Current,2017
2017-09-27,4.0,United States,0,Intern,Tax,1,1,1,Former,2017
2017-11-11,5.0,Portugal,1,Senior Associate,Other,,0,,Current,2017
2017-12-24,4.0,United Kingdom,0,Associate,Other,1,0,0,Former,2017
2017-12-24,3.0,Canada,0,Senior Associate,Other,,0,0,Former,2017
2018-01-08,5.0,India,1,Associate,Other,,1,0,Current,2018
2018-01-11,3.0,Luxembourg,1,,Other,,,,Current,2018
2018-03-22,4.0,Other,1,Senior Associate,Other,,,,Current,2018
2018-03-24,3.0,United States,1,Associate,Other,,1,1,Current,2018
2018-03-29,4.0,United States,1,Associate,Tax,1,1,0,Current,2018
2018-03-31,3.0,United Arab Emirates,1,Manager,Other,,,,Current,2018
2018-05-06,5.0,Other,0,Associate,Tax,1,1,1,Former,2018
2018-07-18,3.0,United Kingdom,1,Associate,Other,,-1,1,Current,2018
2018-10-17,2.0,United States,0,Associate,Other,,,0,Former,2018
2019-02-28,2.0,Other,1,Senior Manager,Other,,,,Current,2019
2019-04-16,4.0,United States,0,,Audit–Assurance,1,1,,Former,2019
2019-05-31,4.0,United States,1,Associate,Audit–Assurance,-1,0,1,Current,2019
2019-06-27,3.0,India,0,Associate,Other,,1,1,Former,2019
2019-07-03,4.0,Singapore,1,,Audit–Assurance,1,0,0,Current,2019
2019-07-18,4.0,United Arab Emirates,0,Director,Other,1,1,,Former,2019
2019-10-15,2.0,India,1,Senior Associate,Other,,0,1,Current,2019
2019-12-23,4.0,United Kingdom,1,Senior Associate,Other,,1,1,Current,2019
2020-04-22,4.0,United Kingdom,1,Associate,Consulting–Advisory,1,0,0,Current,2020
2020-05-19,5.0,Israel,1,,Deals–Transactions,1,-1,,Current,2020
2020-08-27,3.0,United Kingdom,1,Associate,Other,1,0,1,Current,2020
2020-09-04,3.0,Turkey,1,Associate,Audit–Assurance,,,,Current,2020
2020-09-07,4.0,United Kingdom,1,Manager,Other,,,,Current,2020
2020-09-09,2.0,United Kingdom,0,Manager,Other,-1,-1,-1,Former,2020
2020-09-29,4.0,United States,0,Associate,Tax,,0,,Former,2020
2020-11-06,5.0,United Kingdom,0,Manager,Tax,1,1,1,Former,2020
2020-12-06,4.0,Other,1,,Other,1,1,,Current,2020
2020-12-31,4.0,India,1,Associate,Tech–IT–Data,1,0,,Current,2020
2021-01-15,4.0,United States,1,Senior Manager,Consulting–Advisory,,0,1,Current,2021
2021-02-02,3.0,United Kingdom,1,Senior Associate,Other,-1,1,1,Current,2021
2021-03-04,1.0,India,0,Associate,Other,-1,-1,-1,Former,2021
2021-03-23,4.0,India,1,Senior Associate,Other,,,,Current,2021
2021-04-01,4.0,United States,0,Manager,Other,,,,Former,2021
2021-04-10,3.0,United States,0,Senior Associate,Other,,,,Former,2021
2021-05-02,4.0,Hungary,0,Intern,Consulting–Advisory,,,,Former,2021
2021-05-12,3.0,Ireland,1,Manager,Consulting–Advisory,1,1,1,Current,2021
2021-05-21,2.0,India,1,Senior Associate,Other,-1,,,Current,2021
2021-06-23,3.0,India,1,,Other,-1,-1,1,Current,2021
2008-09-07,4.0,United States,1,Senior Associate,Consulting–Advisory,1,,,Current,2008
2008-12-29,4.0,United States,1,Associate,Audit–Assurance,,,,Current,2008
2009-06-29,3.0,United States,0,Associate,Other,,,0,Former,2009
2010-06-21,1.0,United States,1,Senior Associate,Tax,-1,,-1,Current,2010
2010-07-16,4.0,United States,1,,Other,1,,0,Current,2010
2011-07-15,3.0,United States,1,,Other,,,1,Current,2011
2011-07-28,4.0,United States,0,,Other,,,0,Former,2011
2012-07-30,3.0,United States,1,,Other,1,1,0,Current,2012
2012-10-24,3.0,United States,1,Director,Other,1,0,,Current,2012
2013-08-20,4.0,India,1,Associate,Tech–IT–Data,,1,0,Current,2013
2014-01-06,4.0,United States,1,Associate,Other,1,1,1,Current,2014
2014-04-06,4.0,China,0,Associate,Audit–Assurance,,0,,Former,2014
2014-04-09,1.0,United Kingdom,1,Senior Manager,Other,-1,1,0,Current,2014
2014-05-07,3.0,United States,1,Associate,Consulting–Advisory,1,1,-1,Current,2014
2014-06-05,4.0,United States,1,Senior Associate,Audit–Assurance,1,1,1,Current,2014
2014-07-23,4.0,United States,1,Manager,Consulting–Advisory,1,1,1,Current,2014
2014-08-10,4.0,United States,1,Associate,Other,1,1,1,Current,2014
2014-08-13,4.0,Singapore,0,Manager,Other,1,0,0,Former,2014
2014-08-20,4.0,Nigeria,1,Senior Associate,Tech–IT–Data,1,0,,Current,2014
2014-08-29,2.0,India,0,Director,Other,,-1,0,Former,2014
2014-10-27,4.0,United Kingdom,1,Manager,Audit–Assurance,1,1,0,Current,2014
2014-11-04,4.0,United States,0,Associate,Deals–Transactions,,0,0,Former,2014
2014-11-11,4.0,Singapore,0,Intern,Audit–Assurance,,0,0,Former,2014
2015-03-11,5.0,United States,1,Senior Associate,Audit–Assurance,1,1,0,Current,2015
2015-05-15,3.0,United States,1,Associate,Tax,1,0,1,Current,2015
2015-07-27,3.0,Australia,0,Director,Other,,1,0,Former,2015
2015-09-22,5.0,Ireland,1,,Other,1,1,0,Current,2015
2015-09-24,3.0,Canada,1,Senior Associate,Audit–Assurance,-1,0,,Current,2015
2015-10-14,3.0,Egypt,1,Senior Associate,Other,,1,-1,Current,2015
2015-10-21,4.0,Other,0,Senior Manager,Other,1,1,,Former,2015
2015-10-27,3.0,Hong Kong,1,,Other,,0,0,Current,2015
2015-11-06,4.0,Ireland,0,,Support (HR/Ops/Finance),1,0,0,Former,2015
2015-11-29,4.0,Australia,1,Associate,Support (HR/Ops/Finance),,0,0,Current,2015
2015-12-09,3.0,United Kingdom,0,Associate,Audit–Assurance,1,1,1,Former,2015
2015-12-10,4.0,United States,0,Associate,Other,1,1,1,Former,2015
2016-01-17,2.0,United States,1,Associate,Tech–IT–Data,,1,,Current,2016
2016-02-04,4.0,Russia,0,Intern,Audit–Assurance,,1,0,Former,2016
2016-02-11,3.0,Other,0,Manager,Consulting–Advisory,1,1,0,Former,2016
2016-02-24,3.0,Singapore,1,,Consulting–Advisory,,1,0,Current,2016
2016-02-28,4.0,Luxembourg,1,,Other,1,1,,Current,2016
2016-04-04,3.0,United States,0,Associate,Other,,1,1,Former,2016
2016-07-18,5.0,United States,1,Director,Other,1,1,,Current,2016
2016-09-23,4.0,Spain,1,Senior Associate,Consulting–Advisory,1,1,0,Current,2016
2017-02-22,4.0,United States,1,,Other,,0,0,Current,2017
2017-03-14,2.0,United States,1,Manager,Other,-1,0,-1,Current,2017
2017-05-07,4.0,United States,0,Associate,Other,1,1,1,Former,2017
2017-06-01,4.0,Nigeria,0,Intern,Other,1,1,1,Former,2017
2017-06-01,5.0,United Kingdom,1,Director,Other,1,1,0,Current,2017
2017-06-11,3.0,United States,1,Senior Associate,Audit–Assurance,1,0,1,Current,2017
2017-07-01,1.0,United States,1,,Support (HR/Ops/Finance),,-1,-1,Current,2017
2017-07-07,4.0,Indonesia,1,Senior Associate,Other,1,1,0,Current,2017
2017-07-21,2.0,United States,0,Associate,Other,,,,Former,2017
2017-09-10,5.0,Kenya,0,Associate,Other,1,1,0,Former,2017
2017-09-26,3.0,United States,1,Manager,Other,1,0,0,Current,2017
2017-10-10,3.0,United States,1,,Other,-1,-1,-1,Current,2017
2017-10-30,4.0,Sweden,0,,Other,1,0,1,Former,2017
2017-11-04,3.0,India,0,Associate,Other,-1,,,Former,2017
2017-11-08,5.0,United States,0,Intern,Tech–IT–Data,1,0,,Former,2017
2018-01-19,5.0,United Kingdom,1,,Other,1,1,,Current,2018
2018-02-09,3.0,Turkey,1,Director,Other,,0,0,Current,2018
2018-03-01,4.0,United Kingdom,0,Manager,Other,,1,,Former,2018
2018-04-12,5.0,United States,0,Senior Associate,Other,1,1,1,Former,2018
2018-04-19,5.0,United States,1,Senior Associate,Other,1,1,0,Current,2018
2018-06-16,2.0,United Kingdom,0,Manager,Other,,0,0,Former,2018
2018-07-03,4.0,Vietnam,1,Associate,Tax,1,1,1,Current,2018
2018-07-11,3.0,India,0,Associate,Other,,-1,,Former,2018
2018-08-27,3.0,Germany,0,Intern,Audit–Assurance,-1,1,,Former,2018
2018-09-30,4.0,Philippines,1,,Other,,1,1,Current,2018
2018-11-01,5.0,Germany,0,Intern,Other,1,1,1,Former,2018
2018-11-13,5.0,Indonesia,1,Associate,Other,,,,Current,2018
2018-12-06,3.0,United States,0,Associate,Audit–Assurance,,0,0,Former,2018
2019-07-25,3.0,Australia,1,Associate,Other,,-1,,Current,2019
2019-08-09,5.0,United States,1,Senior Associate,Support (HR/Ops/Finance),,,-1,Current,2019
2019-09-07,3.0,Hungary,0,Associate,Tech–IT–Data,-1,0,,Former,2019
2019-10-01,4.0,India,0,Senior Associate,Other,1,1,,Former,2019
2019-10-19,1.0,Greece,1,Associate,Other,-1,-1,-1,Current,2019
2019-12-04,4.0,Colombia,0,Intern,Other,,1,,Former,2019
2020-02-10,4.0,Other,1,Senior Associate,Other,,0,0,Current,2020
2020-02-18,4.0,Singapore,0,Senior Associate,Other,1,1,0,Former,2020
2020-08-28,5.0,United States,0,Intern,Tax,1,,1,Former,2020
2020-09-15,4.0,United States,0,Associate,Audit–Assurance,-1,0,1,Former,2020
2020-09-19,3.0,United Kingdom,0,Manager,Other,-1,-1,0,Former,2020
2020-10-21,4.0,United States,1,,Other,,,,Current,2020
2020-10-26,5.0,Russia,1,Associate,Other,1,,,Current,2020
2021-01-07,4.0,United States,1,Associate,Other,,,,Current,2021
2021-01-14,3.0,Singapore,1,Manager,Other,,0,0,Current,2021
2021-02-19,4.0,Portugal,1,Associate,Other,1,1,0,Current,2021
2021-03-04,2.0,South Africa,0,Intern,Other,,0,0,Former,2021
2009-03-02,4.0,United States,1,Senior Associate,Other,1,,1,Current,2009
2009-04-20,4.0,India,1,Senior Associate,Other,1,,1,Current,2009
2010-05-10,3.0,South Korea,1,Senior Associate,Other,,,0,Current,2010
2010-08-02,2.0,Spain,1,,Other,-1,,1,Current,2010
2010-11-01,4.0,India,1,,Other,1,,0,Current,2010
2011-07-27,3.0,Australia,1,,Other,,,0,Current,2011
2011-10-12,4.0,United States,1,Senior Associate,Other,1,,1,Current,2011
2011-12-15,4.0,Taiwan,0,Senior Associate,Other,,,0,Former,2011
2012-06-29,3.0,India,1,Associate,Other,-1,0,0,Current,2012
2012-07-24,3.0,Hong Kong,0,Intern,Other,1,0,0,Former,2012
2012-10-02,4.0,United States,1,Senior Associate,Other,,1,1,Current,2012
2012-11-28,2.0,United States,1,,Other,-1,0,0,Current,2012
2013-01-21,3.0,United States,0,,Other,,0,0,Former,2013
2013-03-12,4.0,United States,0,Manager,Other,1,0,0,Former,2013
2013-05-15,4.0,Australia,1,,Other,,0,0,Current,2013
2013-06-20,3.0,United States,1,Manager,Tech–IT–Data,1,0,0,Current,2013
2013-07-07,3.0,United Kingdom,1,Senior Manager,Consulting–Advisory,,-1,,Current,2013
2013-09-26,4.0,United States,0,Associate,Other,,1,1,Former,2013
2013-10-23,3.0,United States,1,Manager,Tech–IT–Data,1,0,0,Current,2013
2014-01-30,4.0,United States,0,Intern,Audit–Assurance,1,0,0,Former,2014
2014-03-17,4.0,United States,1,Senior Associate,Consulting–Advisory,,1,1,Current,2014
2014-07-16,4.0,Other,0,Senior Associate,Audit–Assurance,1,0,,Former,2014
2014-08-02,5.0,United States,1,Director,Deals–Transactions,1,1,0,Current,2014
2014-09-14,3.0,United States,1,Associate,Other,1,-1,,Current,2014
2014-09-29,3.0,United States,1,Associate,Tax,-1,1,0,Current,2014
2014-10-21,5.0,United States,1,Associate,Audit–Assurance,1,1,1,Current,2014
2014-10-31,3.0,United States,0,Associate,Audit–Assurance,,,,Former,2014
2014-12-10,3.0,India,1,Associate,Other,1,-1,,Current,2014
2015-02-18,4.0,Singapore,1,Associate,Audit–Assurance,,0,,Current,2015
